新橋駅前まめクリニック,東京都港区新橋2-16-1ニュー新橋ビル323,web予約,#N/A,10:00,13:00,18:00,22:00,10:00,13:00,18:00,22:00,10:00,13:00,18:00,22:00,10:00,13:00,18:00,22:00,10:00,13:00,18:00,22:00,10:00,13:00,13:00,18:00,10:00,12:00,13:00,18:00,x
大久保医院,東京都板橋区常盤台4-10-5,03-6906-6811,#N/A,11:00,12:00,17:00,19:00,11:00,12:00,17:00,19:00,,,,,11:00,12:00,17:00,19:00,11:00,12:00,17:00,19:00,11:00,12:00,,,,,,,x
世田谷子どもクリニック,東京都世田谷区世田谷3-6-14-101,03-5799-1582,#N/A,9:00,12:30,15:00,18:00,9:00,12:30,15:00,18:00,9:00,12:30,15:00,18:00,9:00,12:30,15:00,18:00,9:00,12:30,15:00,18:00,9:00,12:30,,,,,,,x
小出クリニック,東京都町田市木曽東1丁目15番40号,042-721-2918,内科、小児科、皮膚科,12:00,13:00,18:00,19:00,12:00,13:00,18:00,19:00,12:00,13:00,18:00,19:00,,,,,12:00,13:00,18:00,19:00,12:00,13:00,16:00,17:00,,,,,なし
町のクリニック目白,東京都豊島区高田１-１９-２１,03-3971-5500,#N/A,9:00,12:00,,,9:00,12:00,,,9:00,12:00,,,9:00,12:00,,,9:00,12:00,,,9:00,12:00,,,,,,,x
プライムクリニック,東京都調布市入間町２－２８－３６ウエリスオリーブ成城学園前１Ｆ,web予約,#N/A,,,,,,,,,10:00,12:00,12:00,13:00,10:00,12:00,12:00,13:00,,,,,10:00,12:00,12:00,13:00,10:00,12:00,12:00,13:00,x
たかはし内科クリニック  自由が丘,東京都世田谷区奥沢6－20－23フォーラム自由が丘3階A,070-8473-7312,#N/A,11:30,12:45,16:30,18:00,11:30,12:45,16:30,18:00,,,,,11:30,12:45,16:30,18:00,11:30,12:45,16:30,18:00,11:30,12:45,,,,,,,英語
さくら小児科・内科クリニック,東京都世田谷区桜1-67-8,03-6413-2211,#N/A,9:00,12:00,14:30,18:30,,,,,9:00,12:00,14:30,18:30,9:00,12:00,14:30,18:30,9:00,12:00,14:30,18:30,9:00,12:00,,,,,13:00,18:00,x
日暮里医院,東京都荒川区東日暮里6-60-4,03-3806-0345,#N/A,9:00,12:00,15:30,18:30,9:00,12:00,15:30,18:30,9:00,12:00,15:30,18:30,,,,,9:00,12:00,15:30,18:30,9:00,12:00,,,,,,,英語
天谷内科,東京都品川区東五反田１－２－１,03-3441-6015,#N/A,10:00,12:30,16:00,18:30,,,16:30,18:30,,,,,10:00,12:30,16:00,18:30,10:00,12:30,16:00,18:30,10:00,12:30,,,,,,,x
山縣医院,東京都大田区羽田1-6-14,03-3741-1981,#N/A,9:30,13:00,16:00,18:00,9:30,13:00,16:00,18:00,9:30,13:00,16:00,18:00,9:30,13:00,16:00,18:00,9:30,13:00,16:00,18:00,9:30,13:00,,,,,,,x
医療法人社団HHC ドクターナカムラ目黒本町医院,東京都目黒区目黒本町3-7-8,03-5725-8825,#N/A,10:00,12:00,15:00,18:00,10:00,12:00,15:00,18:00,10:00,12:00,15:00,18:00,10:00,12:00,15:00,18:00,10:00,12:00,15:00,18:00,10:00,12:00,,,,,,,x
吉祥寺メディカルクリニック,東京都武蔵野市吉祥寺本町2-13-4井野ﾋﾞﾙ202号室,0422-23-2820,#N/A,12:50,13:50,,,12:50,13:50,,,,,,,12:50,13:50,,,12:50,13:50,,,12:50,13:50,,,,,,,x
ノーブルビルクリニック,東京都西東京市ひばりが丘北3-5-13,042-424-5678,#N/A,12:00,13:00,18:00,19:00,12:00,13:00,18:00,19:00,12:00,13:00,18:00,19:00,,,,,12:00,13:00,18:00,19:00,,,12:00,13:00,,,,,x
アクアキッズクリニック,東京都江戸川区南小岩7-24-20,web予約,#N/A,9:00,13:00,14:00,18:00,9:00,13:00,14:00,18:00,9:00,13:00,,,9:00,13:00,14:00,18:00,9:00,13:00,14:00,18:00,9:00,13:00,14:00,18:00,9:00,13:00,14:00,18:00,x
あいクリニック平尾,東京都稲城市平尾3-7-4,042-350-5062,#N/A,9:00,12:00,,,,,,,9:00,12:00,,,9:00,12:00,,,,,,,,,,,,,,,x
医療法人社団八九十会 高月整形外科病院,東京都八王子市高月町360番地,042-692-1115,#N/A,,,13:00,15:00,,,13:00,15:00,,,13:00,15:00,,,13:00,15:00,,,13:00,15:00,,,13:00,15:00,,,,,x
新宿ホームクリニック,東京都新宿区内藤町1,03-6273-2109,#N/A,10:00,12:00,0:00,19:00,10:00,12:00,0:00,19:00,10:00,12:00,0:00,19:00,10:00,12:00,0:00,19:00,10:00,12:00,0:00,19:00,,,,,,,,,無し
医療法人社団AT たむら内科クリニック,東京都北区神谷2ー25ー4,03-3598-0888,#N/A,12:00,13:00,17:30,18:00,13:00,13:00,17:30,18:00,12:00,13:00,17:30,18:00,12:00,13:30,,,12:00,13:00,17:30,18:00,12:00,13:30,,,,,,,なし
医療法人社団せき内科小児科クリニック,東京都足立区西新井栄町3-17-5,03-3886-2543,#N/A,10:00,11:00,15:30,16:30,10:00,13:00,15:30,16:30,,,,,10:00,13:00,15:30,16:30,10:00,13:00,15:30,16:30,10:00,11:00,,,,,,,x
JR東京総合病院,東京都渋谷区代々木二丁目1番３号,03-3320-2210,#N/A,9:00,12:00,12:00,15:00,9:00,12:00,12:00,15:00,9:00,12:00,12:00,15:00,9:00,12:00,12:00,15:00,9:00,12:00,12:00,15:00,9:00,12:00,12:00,15:00,,,,,x
新宿東口クリニック,東京都新宿区新宿3-17-5,03-5366-3389,#N/A,10:00,14:00,15:30,19:30,10:00,14:00,15:30,19:30,10:00,14:00,15:30,19:30,10:00,14:00,15:30,19:30,10:00,14:00,15:30,19:30,10:00,14:00,,,,,,,x
目黒通り消化器外科・内科クリニック,東京都目黒区下目黒6-1-27,03-3713-1117,#N/A,10:00,13:00,15:00,18:00,10:00,13:00,15:00,18:00,10:00,13:00,,,10:00,13:00,15:00,18:00,10:00,13:00,15:00,18:00,10:00,13:00,,,,,,,x
渋谷神山町診療所(心療内科・内科クリニック),東京都渋谷区神山町11番10号2階,03-5790-9876,#N/A,9:00,13:00,14:30,18:30,9:00,13:00,14:30,18:30,9:00,13:00,14:30,18:30,9:00,13:00,14:30,18:30,9:00,13:00,14:30,18:30,,,,,,,,,x
東京ホームクリニック,東京都新宿区若葉2丁目12-2モンヴェール四ツ谷102,03-5990-2813,#N/A,,,,,9:00,13:00,,,9:00,13:00,14:00,18:00,9:00,13:00,,,9:00,13:00,14:00,18:00,9:00,13:00,,,,,,,x
大谷田耳鼻咽喉科,東京都足立区大谷田3-2-9,03-3628-3387,#N/A,12:00,13:00,18:00,19:00,12:00,13:00,,,12:00,13:00,18:00,19:00,12:00,13:00,18:00,19:00,12:00,13:00,18:00,19:00,11:00,12:00,16:00,17:00,12:00,13:00,,,日本語
医療法人社団 仁誠会 なるせ内科・胃腸のクリニック,東京都町田市南成瀬4丁目2-35，,042-710-6155,内科、外科、胃腸内科、肛門内科、肛門外科,12:30,13:00,18:30,19:00,12:30,13:00,18:30,19:00,,,18:30,19:00,,,,,12:30,13:00,18:30,19:00,12:30,13:00,,,,,,,x
しみず内科クリニック,東京都大田区北嶺町37-29,03-3728-8611,#N/A,9:00,12:00,15:00,20:00,9:00,12:00,15:00,20:00,,,16:00,20:00,9:00,12:00,15:00,20:00,9:00,12:00,15:00,20:00,9:00,12:00,12:00,15:00,10:00,12:00,,,x
医療法人社団二葉会渋谷駅前メディカルクリニック,東京都渋谷区道玄坂2-25-6ホリウチビル8階,03-3440-6867,#N/A,,,,,9:00,13:00,15:00,19:00,9:00,13:00,15:00,19:00,,,,,9:00,13:00,15:00,19:00,9:00,13:00,,,,,,,x
医療法人社団二葉会シティクリニック,東京都品川区東五反田二丁目２番１６号富久屋ビル３階,03-3440-6867,#N/A,9:00,13:00,15:00,19:00,9:00,13:00,15:00,19:00,9:00,13:00,,,9:00,13:00,15:00,19:00,9:00,13:00,15:00,19:00,9:00,13:00,,,,,,,x
医療法人社団 桂晶会 ささもとクリニック,東京都大田区大森西6-15-18,357670303,#N/A,12:00,13:00,17:00,18:00,12:00,13:00,17:00,18:00,12:00,13:00,17:00,18:00,,,,,12:00,13:00,17:00,18:00,12:00,13:00,,,,,,,x
かみい医院,東京都町田市鶴川3丁目12-26,042-735-3957,小児科、内科、小児外科、小児泌尿器科,12:00,13:00,,,12:00,13:00,,,12:00,13:00,,,,,,,12:00,13:00,,,12:00,13:00,,,,,,,x
医療法人社団浄真会仲田クリニック,東京都品川区東中延，,03-5749-5117,#N/A,12:00,13:00,18:00,19:00,12:00,13:00,,,12:00,13:00,18:00,19:00,,,,,12:00,13:00,18:00,19:00,12:00,13:00,,,,,,,x
唐木田こどもクリニック,東京都多摩市唐木田1-53-9唐木田センタービル2C,042-355-8505,#N/A,9:30,11:00,15:00,16:00,9:30,11:00,17:00,17:30,9:30,11:00,15:00,16:30,,,,,9:30,11:00,15:00,16:00,9:30,11:00,14:30,15:00,,,,,英語
はすぬまクリニック,東京都大田区西蒲田7-12-6,03-3738-5301,#N/A,11:30,12:30,,,11:30,12:30,,,11:30,12:30,,,11:30,12:30,,,11:30,12:30,,,,,,,,,,,x
医療法人社団欅会 東大和南街クリニック,東京都東大和市南街四丁目2番8号,042-563-5201,#N/A,10:00,11:00,15:00,16:00,10:00,11:00,15:00,16:00,10:00,11:00,15:00,16:00,10:00,11:00,15:00,16:00,10:00,11:00,15:00,16:00,10:00,11:00,15:00,16:00,,,,,x
なみきばしクリニック,東京都渋谷区東1-26-32,web予約,#N/A,10:00,14:00,15:00,18:00,10:00,14:00,15:00,18:00,,,,,10:00,14:00,15:00,18:00,10:00,14:00,15:00,18:00,10:00,13:00,14:00,16:00,,,,,x
池袋大久保医院,東京都豊島区西池袋1-43-5,03-3987-3785,#N/A,12:00,13:00,16:30,17:00,12:00,13:00,16:30,17:00,,,16:30,17:00,12:00,13:00,16:30,17:00,,,16:30,17:00,,,,,,,,,x
かなや内科クリニック,東京都八王子市散田町3-17-1,042-673-2731,#N/A,9:30,13:00,15:00,18:30,9:30,13:00,15:00,18:30,,,15:00,17:30,,,,,9:30,13:00,15:00,17:30,9:30,13:00,15:00,18:30,,,,,x
南砂町駅前おおさわクリニック,東京都江東区新砂3丁目3-53アルカナール南砂2Ｅ,03-6458-7498,#N/A,,,13:00,18:00,,,13:00,17:00,,,15:00,17:00,,,13:00,18:00,,,13:00,17:00,,,12:00,15:00,,,,,日本語のみ
宮武医院,東京都八王子市片倉町1221-26,042-636-8317,#N/A,11:15,11:45,17:15,17:45,11:15,11:45,17:15,17:45,11:15,11:45,17:15,17:45,,,,,11:15,11:45,17:15,17:45,11:15,11:45,,,,,,,x
医療社団法人じゅうめい会　木曽診療所,東京都町田市木曽東4-21-37,042-791-2088,内科、小児科,9:00,11:30,15:00,17:30,9:00,11:30,15:00,17:30,9:00,11:30,15:00,17:30,9:00,11:30,,,9:00,11:30,15:00,17:30,9:00,11:30,,,,,,,x
医療法人社団明健康会大井医院,東京都江東区古石場1-13-19,03-3820-0137,#N/A,9:00,12:00,15:00,16:00,9:00,12:00,15:00,17:00,9:00,11:00,15:00,16:00,,,,,9:00,12:00,15:00,17:00,9:00,12:00,,,,,,,無し
一般財団法人ファミリーヘルス財団ファミリヘルスクリニック武蔵野,東京都武蔵野市吉祥寺東町2-7-3,0422-21-4800,#N/A,9:00,11:30,14:00,17:00,9:00,11:30,14:00,17:00,9:00,11:30,14:00,17:00,9:00,11:30,14:00,17:00,9:00,11:30,14:00,17:00,,,,,,,,,英語
医療法人社団杏生会文京根津クリニック,東京都文京区根津1-1-18パライソ和田ビル３F,03-3821-2102,内科、老年内科,9:00,11:00,14:00,16:00,9:00,11:00,14:00,16:00,,,14:00,16:00,,,14:00,16:00,9:00,11:00,,,,,,,,,,,英語、ドイツ語、 韓国語
医療法人社団つばさ 両国東口クリニック,東京都墨田区両国３－２１－１グレイスビル両国８F,03-5638-6073,#N/A,13:00,14:00,17:00,18:00,13:00,14:00,17:00,18:00,13:00,14:00,17:00,18:00,13:00,14:00,17:00,18:00,13:00,14:00,17:00,18:00,13:00,14:00,17:00,18:00,,,,,x
医療法人社団森谷会森谷医院,東京都文京区千駄木５－４３－１１,03-3821-0128,#N/A,10:30,12:30,16:30,18:30,10:30,12:30,16:30,18:30,10:30,12:30,16:30,18:30,,,,,10:30,12:30,16:30,18:30,11:00,13:00,,,,,,,x
医療法人社団つばさ　つばさクリニック,東京都墨田区両国３－２１－１,03-5625-0283,#N/A,,,15:00,17:00,,,15:00,17:00,,,15:00,17:00,,,15:00,17:00,,,15:00,17:00,,,15:00,17:00,,,,,x
立教通り皮フ科形成外科,東京都豊島区西池袋３丁目２９－９,03-5954-3051,#N/A,14:00,14:30,19:00,19:30,14:00,14:30,19:00,19:30,,,,,14:00,14:30,19:00,19:30,14:00,14:30,19:00,19:30,,,,,,,,,英語
練馬総合病院旭丘診療所,東京都練馬区旭丘１－３２－９－１Ｆ,03-5982-8022,#N/A,11:00,11:30,,,11:00,11:30,,,11:00,11:30,,,11:00,11:30,,,11:00,11:30,,,,,,,,,,,x
ゆうりんクリニック,東京都豊島区高松2-37-1,03-5926-9281,#N/A,,,18:00,19:00,,,18:00,19:00,,,18:00,19:00,,,18:00,19:00,,,18:00,19:00,,,,,,,,,x
おかのクリニック,東京都足立区西新井1-11-4,03-3898-4983,#N/A,11:00,13:00,17:00,18:00,11:00,13:00,17:00,18:00,11:00,13:00,17:00,18:00,11:00,13:00,17:00,18:00,11:00,13:00,17:00,18:00,11:00,13:00,,,,,,,x
一般社団法人江戸川区医師会附属診療所,東京都江戸川区西瑞江5-1-6,03-5667-7775,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,9:00,12:00,12:00,16:00,x
武蔵野徳洲会病院,東京都西東京市向台町三丁目5番48号,042-465-0700,#N/A,9:00,12:00,12:00,17:00,9:00,12:00,12:00,17:00,9:00,12:00,12:00,17:00,9:00,12:00,12:00,17:00,9:00,12:00,12:00,17:00,,,,,,,,,英語、中国語
大泉アカデミアクリニック,東京都練馬区東大泉1-30-4,03-5933-2522,#N/A,12:00,13:00,18:00,19:00,12:00,13:00,18:00,19:00,12:00,13:00,18:00,19:00,12:00,13:00,18:00,19:00,12:00,13:00,18:00,19:00,12:00,13:00,,,,,,,x
医療法人社団 真成会 野口医院,東京都練馬区豊玉上1-13-6,03-3994-5018,#N/A,10:00,12:00,16:00,16:30,11:45,12:45,,,10:00,12:00,16:00,16:30,10:00,12:00,16:00,16:30,10:00,12:00,,,11:45,12:15,,,,,,,x
医療法人社団 在和会 立川在宅ケアクリニック,東京都立川市幸町５丁目７１番１６号コンフォートフラッツⅢ１階,042-534-6964,#N/A,,,13:00,17:00,,,13:00,17:00,,,13:00,17:00,,,,,,,13:00,17:00,,,,,,,,,x
OHANA キッズ・ファミリークリニック,東京都葛飾区四つ木1-47-10,03-3693-2222,#N/A,9:00,11:00,16:00,18:00,9:00,11:00,16:00,18:00,9:00,11:00,16:00,18:00,9:00,11:00,16:00,18:00,9:00,11:00,16:00,18:00,9:00,11:00,,,,,,,英語
渡久地クリニック,東京都目黒区碑文谷六丁目八番三号,03-3712-0872,#N/A,8:30,9:00,12:00,13:00,8:30,9:00,12:00,13:00,8:30,9:00,12:00,13:00,,,,,8:30,9:00,12:00,13:00,8:30,9:00,12:00,13:00,,,,,英語
とくとみ内科医院,東京都町田市南成瀬1-19-4,042-729-1616,内科、消化器内科,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,,,,,9:00,12:00,15:00,18:00,9:00,12:00,,,,,,,x
医療法人財団駿愛会 駿河台診療所診療所,東京都千代田区神田駿河台2丁目1-45ニュー駿河台ビル5階,03-3219-1121,#N/A,9:30,13:00,14:00,17:30,9:30,13:00,14:00,17:30,9:30,13:00,14:00,17:30,9:30,13:00,14:00,17:30,9:30,13:00,14:00,17:30,,,,,,,,,x
かげ山小児科,東京都大田区池上7-14-11,03-3752-8182,#N/A,8:45,12:30,15:00,18:30,8:45,12:30,15:30,18:30,8:45,12:30,15:30,17:30,8:45,12:30,15:30,18:30,8:45,12:30,15:30,18:30,8:45,13:00,,,,,,,英語(a little bit)
浜田クリニック,東京都世田谷区等々力２－１－１５,03-5758-7781,#N/A,9:00,13:00,15:00,18:00,9:00,13:00,15:00,18:00,9:00,13:00,15:00,18:00,,,,,,,15:00,18:00,9:00,11:00,,,,,,,x
医療法人社団緑萌会重城内科クリニック,東京都立川市上砂町1-2-3,042-538-7431,#N/A,9:00,12:00,14:00,18:00,9:00,12:00,14:00,18:00,9:00,12:00,14:00,18:00,9:00,12:00,,,9:00,12:00,14:00,18:00,9:00,12:00,12:00,13:00,,,,,x
医療法人社団 久遠会 友田クリニック,東京都青梅市友田町３丁目１３６番地１,0428-25-1173,#N/A,10:00,10:30,,,10:00,10:30,,,10:00,10:30,,,,,,,10:00,10:30,,,10:00,10:30,,,,,,,x
芦花公園クリニック,東京都世田谷区粕谷2-8-3,03-5357-8112,#N/A,9:00,11:00,15:00,17:00,9:00,11:00,15:00,17:00,,,,,9:00,11:00,15:00,17:00,9:00,11:00,15:00,17:00,9:00,11:00,,,,,,,なし
国家公務員共済組合連合会 三宿病院,東京都目黒区上目黒５－３３－１２,03-3711-5771,#N/A,9:00,12:00,13:00,16:00,9:00,12:00,13:00,16:00,9:00,12:00,13:00,16:00,9:00,12:00,13:00,16:00,9:00,12:00,13:00,16:00,,,,,,,,,x
医療法人社団つむぎ会 守島医院,東京都江戸川区西小岩1-16-6,03-3671-3711,#N/A,11:00,12:00,16:00,17:00,11:00,12:00,16:00,17:00,,,,,11:00,12:00,16:00,17:00,11:00,12:00,16:00,17:00,,,,,,,,,英語
医療法人社団爽玄会 碑文谷病院,東京都目黒区南2-9-7,03-3723-1515,#N/A,9:00,12:00,13:00,17:00,9:00,12:00,13:00,17:00,9:00,12:00,13:00,17:00,9:00,13:00,13:00,17:00,9:00,12:00,13:00,17:00,9:00,12:00,,,,,,,x
戸越脳神経外科クリニック,東京都品川区戸越1-7-1東急戸越ビル1F,03-5751-7333,#N/A,12:00,14:00,,,12:00,14:00,,,12:00,14:00,,,,,,,12:00,14:00,,,12:00,14:00,,,,,,,x
綾瀬ふじい眼科医院,東京都足立区東綾瀬1-9-4,03-5856-1013,#N/A,,,12:00,15:00,,,12:00,15:00,,,,,,,,,,,12:00,15:00,,,,,,,,,x
衞藤医院,東京都豊島区長崎2‐３‐19,03-3957-2284,#N/A,11:00,12:00,18:00,19:00,11:00,12:00,18:00,19:00,,,,,11:00,12:00,18:00,19:00,11:00,12:00,18:00,19:00,11:00,12:00,,,,,,,英語
健愛クリニック,東京都足立区千住曙町37-8,03-5813-1805,#N/A,11:00,13:00,,,11:00,13:00,,,11:00,13:00,,,11:00,13:00,,,11:00,13:00,,,10:00,12:00,,,,,,,x
鹿島クリニック,東京都八王子市鹿島5番地,042-676-0776,#N/A,,,,,11:00,12:00,,,,,,,,,,,,,,,,,,,,,,,x
医療法人社団拓研会岩瀬内科循環器科クリニック,東京都渋谷区笹塚2-10-4,03-3375-7227,#N/A,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,,,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,,,,,,,日本語、英語
医療法人社団東晴会 伊奈平南クリニック,東京都武蔵村山市伊奈平4-4-1,042-560-1311,#N/A,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,,,,,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,,,,,,,x
並木医院,東京都大田区東雪谷5-27-13,03-3720-8041,#N/A,9:00,12:00,16:00,19:00,9:00,12:00,16:00,19:00,9:00,12:00,,,9:00,12:00,16:00,19:00,9:00,12:00,16:00,19:00,9:00,12:00,,,,,,,x
医療法人社団新愛会 東府中病院,東京都府中市若松町2-7-20,042-364-0151,#N/A,11:00,11:30,16:00,17:00,11:00,11:30,16:00,17:00,11:00,11:30,16:00,17:00,11:00,11:30,16:00,17:00,11:00,11:30,16:00,17:00,11:00,11:30,16:00,17:00,,,,,x
はすぬま内科,東京都板橋区大原町６－５カリンレジデンス１F,03-5916-1626,#N/A,,,15:00,16:00,,,15:00,16:00,,,,,,,15:00,16:00,,,15:00,16:00,,,,,,,,,x
西新宿小林クリニック,東京都新宿区西新宿6-20-12,03-5989-0918,#N/A,11:00,12:00,15:00,16:00,,,15:00,17:00,11:00,12:00,15:00,16:00,11:00,12:00,15:00,16:00,11:00,12:00,15:00,16:00,10:00,12:00,,,,,,,x
医療法人社団熊野前医院,東京都荒川区東尾久3-19-8,03-3819-2535,#N/A,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,,,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,12:00,,,,,,,英語
医療法人社団実幸会 おかの内科クリニック,東京都東久留米市東本町6-15,042-477-0055,#N/A,,,18:00,19:00,,,18:00,19:00,,,18:00,19:00,11:00,12:00,,,,,18:00,19:00,11:00,12:00,,,,,,,英語
あじろ小児科,東京都葛飾区新宿2-11-15,03-3607-5171,#N/A,11:00,12:00,15:00,16:00,,,,,11:00,12:00,15:00,16:00,11:00,12:00,15:00,16:00,11:00,12:00,15:00,16:00,,,,,11:30,12:30,16:00,16:30,x
医療法人社団シンセリティ いなみ内科クリニック,東京都世田谷区三軒茶屋1-13-7三茶JOYビル2階,03-3413-1730,#N/A,9:00,13:00,14:30,17:30,9:00,13:00,14:30,17:30,9:00,13:00,14:30,17:30,9:00,13:00,14:30,17:30,9:00,13:00,14:30,17:30,9:00,13:00,,,,,,,x
医療法人社団　森一会　森医院,東京都目黒区自由が丘2-22-3,03-3718-0011,#N/A,,,14:30,16:00,,,14:30,16:00,,,,,,,,,,,14:30,16:00,,,,,,,,,x
医療法人社団欅会 久米川透析内科クリニック,東京都東村山市恩多町三丁目6番3号,042-399-2071,#N/A,,,15:00,16:00,,,15:00,16:00,,,15:00,16:00,,,15:00,16:00,,,15:00,16:00,,,,,,,,,x
医療法人社団 金子内科クリニック,東京都町田市根岸２丁目１－１４,042-792-3010,内科、循環器科、消化器科、神経内科,12:00,13:00,17:00,18:00,12:00,13:00,17:00,18:00,12:00,13:00,,,12:00,13:00,17:00,18:00,12:00,13:00,17:00,18:00,12:00,13:00,,,,,,,不可
東京都済生会中央病院,東京都港区三田一丁目4番17号,03-3451-8211,#N/A,9:00,11:30,13:00,16:00,9:00,11:30,13:00,16:00,9:00,11:30,13:00,16:00,9:00,11:30,13:00,16:00,9:00,11:30,13:00,16:00,9:00,11:30,13:00,16:00,,,,,英語
医療法人社団 愛育苑診療所,東京都葛飾区水元3-13-6,03-3607-6606,#N/A,11:00,12:00,17:00,18:00,11:00,12:00,17:00,18:00,11:00,12:00,,,11:00,12:00,17:00,18:00,11:00,12:00,17:00,18:00,11:00,12:00,,,,,,,x
西小山クリニック,東京都目黒区原町1-11-1コトブキビル2階,03-3791-5761,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
上祖師谷かたらいクリニック,東京都世田谷区上祖師谷6-7-28,03-3300-6006,#N/A,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,,,,,9:00,12:00,15:00,18:00,9:00,12:00,15:00,18:00,9:00,13:00,,,,,,,x
医療法人社団史世会町田胃腸病院,東京都町田市旭町1-17-21,042-726-6511,#N/A,9:00,11:00,15:00,17:00,9:00,11:00,15:00,17:00,9:00,11:00,15:00,17:00,,,,,9:00,11:00,15:00,17:00,9:00,11:00,15:00,17:00,,,,,x
医療法人社団　白鳥会　白鳥診療所,東京都葛飾区白鳥３－５－８,336017182,#N/A,,,14:00,15:00,,,14:00,15:00,,,14:00,15:00,,,14:00,15:00,,,14:00,15:00,,,,,,,,,英語
みね内科クリニック,東京都府中市住吉町1-30-2-101,042-302-8550,#N/A,9:00,12:00,15:00,19:00,9:00,12:00,15:00,19:00,9:00,12:00,15:00,19:00,,,,,9:00,12:00,15:00,19:00,9:00,13:00,,,,,,,なし
内田こどもクリニック,東京都練馬区田柄２-１９-２３,03-3977-1101,#N/A,,,,,,,,,9:00,10:00,17:00,18:00,,,,,9:00,10:00,17:00,18:00,,,,,,,,,x
医療法人社団杏順会 越川病院,東京都杉並区上井草４－４－５,03-3394-1010,#N/A,,,12:00,14:00,,,12:00,14:00,,,12:00,14:00,,,12:00,14:00,,,12:00,14:00,11:00,12:00,,,,,,,なし
池田耳鼻咽喉科,東京都荒川区荒川3-12-16,03-3805-3387,#N/A,12:00,13:00,14:30,15:00,12:00,13:00,14:30,15:00,12:00,13:00,14:30,15:00,,,,,12:00,13:00,,,12:00,13:00,,,,,,,x
医療法人社団めぐみ会 自由が丘メディカルプラザ,東京都目黒区自由が丘2-11-16,03-6421-1080,#N/A,11:00,13:00,13:00,16:00,11:00,13:00,13:00,16:00,,,,,,,14:00,15:00,,,14:00,15:00,12:00,13:00,13:00,16:00,,,,,x
医療法人社団 新青会 新橋青木クリニック,東京都港区新橋3-23-4,03-3432-0381,#N/A,9:00,13:00,14:00,18:00,9:00,13:00,14:00,18:00,9:00,13:00,14:00,18:00,9:00,13:00,14:00,18:00,9:00,13:00,14:00,18:00,9:00,13:00,,,,,,,英語
医療法人社団 橘耳鼻咽喉科クリニック,東京都中央区佃一丁目１１番８号,03-5548-6011,#N/A,,,14:00,16:00,,,14:00,16:00,,,,,,,14:00,16:00,,,14:00,16:00,,,,,,,,,x
医療法人社団 桐和会 タムスファミリークリニック豊洲,東京都江東区豊洲二丁目２番１号,web予約,#N/A,9:00,12:00,14:30,18:30,9:00,12:00,14:30,18:30,9:00,12:00,14:30,18:30,9:00,12:00,14:30,18:30,9:00,12:00,14:30,18:30,9:00,12:00,13:00,15:00,,,,,x
友利内科クリニック,東京都小金井市本町3－10－13フジビル１F,042-385-7101,#N/A,12:00,12:30,,,12:00,12:30,,,12:00,12:30,,,,,,,12:00,12:30,,,12:00,12:30,,,,,,,x
医療法人社団弘樹会 金光クリニック,東京都昭島市田中町562-8,042-545-2156,#N/A,12:00,13:00,17:00,19:00,12:00,13:00,17:00,18:00,12:00,13:00,17:00,19:00,,,,,12:00,13:00,17:00,19:00,12:00,13:00,,,,,,,x
たにもとクリニック,東京都板橋区向原3-10-15-102,03-3530-8327,#N/A,12:00,12:30,18:00,18:30,12:00,12:30,18:00,18:30,12:00,12:30,18:00,18:30,,,18:00,19:00,12:00,12:30,18:00,18:30,12:00,12:30,,,,,,,x
医療法人社団 鵲志会 中目黒アトラスクリニック,東京都目黒区上目黒1-26-1-4Ｆ,03-5773-5570,#N/A,12:00,13:00,16:00,17:00,12:00,13:00,16:00,19:00,12:00,13:00,16:00,17:00,12:00,13:00,16:00,19:00,12:00,13:00,16:00,17:00,12:00,13:00,,,12:00,13:00,,,なし
秋葉原内科saveクリニック,東京都千代田区外神田2-10-3,03-6206-0903,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
医療法人社団すこやか会荒木医院,東京都江東区北砂2-14-17,03-3644-6312,#N/A,9:00,12:30,14:00,18:30,9:00,12:30,14:00,18:30,9:00,12:30,14:00,18:30,,,,,9:00,12:30,14:00,18:30,9:00,12:30,14:00,17:30,,,,,英語
松庵内科クリニック,東京都杉並区松庵2-7-11,03-5370-2006,#N/A,,,17:00,18:00,,,17:00,18:00,,,,,,,17:00,18:00,,,17:00,18:00,,,14:15,15:15,,,,,英語
医療法人社団代沢さくら醫院,東京都世田谷区代沢4-45-19,334122911,#N/A,9:00,12:00,14:00,18:00,9:00,12:00,14:00,18:00,,,,,9:00,12:00,14:00,18:00,9:00,12:00,14:00,18:00,9:00,13:00,,,,,,,x
